detect_date,oil,probable_oil,possible_oil,other,wind,oil_other,iso3
2020-11-01,6,0,0,1,0,7,BEN
2020-11-01,0,0,1,0,0,0,BES
2020-11-01,3,2,0,0,0,3,BGD
2020-11-01,1,0,0,0,0,1,BGR
2020-11-01,8,1,1,0,0,8,BHR
2020-11-01,0,0,3,5,0,5,BHS
2020-11-01,137,23,8,48,0,185,BRA
2020-11-01,132,4,0,0,0,132,BRN
2020-11-01,1,0,9,27,0,28,CAN
2020-11-01,0,0,2,0,0,0,CHL
2020-11-01,316,65,141,454,3117,770,CHN
2020-11-01,11,1,1,0,0,11,CIV
2020-11-01,75,0,0,0,0,75,CMR
2020-11-01,48,0,0,0,0,48,COD
2020-11-01,76,0,0,0,0,76,COG
2020-11-01,5,0,1,3,0,8,COL
2020-11-01,3,0,5,3,0,6,CUB
2020-11-01,0,0,1,0,0,0,CYP
2020-11-01,21,17,2,29,1503,50,DEU
2020-11-01,2,0,1,0,0,2,DJI
2020-11-01,19,3,1,22,583,41,DNK
2020-11-01,0,0,1,0,0,0,DOM
2020-11-01,0,0,5,0,0,0,DZA
2020-11-01,13,1,3,1,0,14,ECU
2020-11-01,186,7,1,5,0,191,EGY
2020-11-01,0,0,3,2,0,2,ERI
2020-11-01,0,0,0,1,0,1,ESH
2020-11-01,3,9,0,7,0,10,ESP
2020-11-01,0,0,0,2,0,2,EST
2020-11-01,0,0,0,52,6,52,FIN
2020-11-01,0,0,3,22,0,22,FRA
2020-11-01,123,0,1,0,0,123,GAB
2020-11-01,148,14,3,18,2449,166,GBR
2020-11-01,1,0,0,0,0,1,GEO
2020-11-01,3,0,8,2,0,5,GHA
2020-11-01,0,0,3,2,0,2,GIN
2020-11-01,0,0,2,8,0,8,GNB
2020-11-01,13,0,0,0,0,13,GNQ
2020-11-01,4,0,0,2,0,6,GRC
2020-11-01,0,0,1,0,0,0,GUF
2020-11-01,0,0,0,1,0,1,GUY
2020-11-01,16,0,0,3,0,19,HRV
2020-11-01,590,83,72,212,0,802,IDN
2020-11-01,187,2,38,26,0,213,IND
2020-11-01,2,0,1,4,7,6,IRL
2020-11-01,171,4,0,2,0,173,IRN
2020-11-01,1,2,0,6,0,7,IRQ
2020-11-01,0,0,0,3,0,3,ISL
2020-11-01,4,0,2,0,0,4,ISR
2020-11-01,105,8,3,7,0,112,ITA
2020-11-01,0,0,1,1,0,1,JAM
2020-11-01,0,0,0,1,0,1,JEY
2020-11-01,18,13,43,41,0,59,JPN
2020-11-01,0,0,4,0,0,0,KEN
2020-11-01,4,0,2,7,0,11,KHM
2020-11-01,6,0,65,67,12,73,KOR
2020-11-01,34,3,0,56,0,90,KWT
2020-11-01,0,0,9,1,0,1,LBR
2020-11-01,10,0,1,0,0,10,LBY
2020-11-01,0,0,4,4,0,4,LKA
2020-11-01,1,0,0,0,0,1,LTU
2020-11-01,0,0,1,1,0,1,LVA
2020-11-01,0,0,0,1,0,1,MAR
2020-11-01,0,0,1,0,0,0,MDG
2020-11-01,208,3,13,4,0,212,MEX
2020-11-01,4,6,16,8,0,12,MMR
2020-11-01,0,0,1,3,0,3,MOZ
2020-11-01,0,0,1,0,0,0,MRT
2020-11-01,346,76,69,90,0,436,MYS
2020-11-01,11,0,1,0,0,11,NAM
2020-11-01,0,0,1,0,0,0,NCL
2020-11-01,426,3,3,1,0,427,NGA
2020-11-01,0,0,2,1,0,1,NIC
2020-11-01,117,13,1,7,464,124,NLD
2020-11-01,16,0,0,7,1,23,NOR
2020-11-01,8,0,1,4,0,12,NZL
2020-11-01,16,0,16,7,0,23,None
2020-11-01,8,0,2,2,0,10,OMN
2020-11-01,0,0,1,1,0,1,PAK
2020-11-01,0,0,5,6,0,6,PAN
2020-11-01,97,1,4,0,0,97,PER
2020-11-01,7,0,9,54,0,61,PHL
2020-11-01,2,0,1,2,0,4,PNG
2020-11-01,8,3,0,6,3,14,POL
2020-11-01,0,0,2,4,0,4,PRK
2020-11-01,0,0,1,0,0,0,PRT
2020-11-01,178,0,3,2,0,180,QAT
2020-11-01,8,1,0,0,0,8,ROU
2020-11-01,8,2,5,6,0,14,RUS
2020-11-01,728,29,9,2,0,730,SAU
2020-11-01,1,0,2,0,0,1,SDN
2020-11-01,2,0,0,0,0,2,SEN
2020-11-01,0,0,0,35,0,35,SGP
2020-11-01,0,0,1,0,0,0,SLB
2020-11-01,0,0,1,5,0,5,SLE
2020-11-01,0,0,0,1,0,1,SLV
2020-11-01,0,0,0,1,0,1,SOM
2020-11-01,1,0,0,0,0,1,SUR
2020-11-01,0,0,1,44,65,44,SWE
2020-11-01,4,0,0,0,0,4,TGO
2020-11-01,411,1,25,165,0,576,THA
2020-11-01,3,0,0,0,0,3,TLS
2020-11-01,343,1,1,1,0,344,TTO
2020-11-01,14,14,1,1,0,15,TUN
2020-11-01,5,0,16,50,0,55,TUR
2020-11-01,7,10,2,0,28,7,TWN
2020-11-01,1,1,0,0,0,1,TZA
2020-11-01,13,4,3,15,0,28,UKR
2020-11-01,0,0,1,0,0,0,URY
2020-11-01,2151,46,4,651,7,2802,USA
2020-11-01,13,4,3,6,0,19,VEN
2020-11-01,44,2,18,284,94,328,VNM
2020-11-01,0,0,1,0,0,0,VUT
2020-11-01,4,0,8,3,0,7,YEM
2020-11-01,1,0,4,1,0,2,ZAF
2020-12-01,2,0,1,0,0,2,ABW
2020-12-01,247,4,0,0,0,247,AGO
2020-12-01,517,1,1,10,0,527,ARE
2020-12-01,0,0,1,0,0,0,ASM
2020-12-01,0,0,1,0,0,0,ATG
2020-12-01,76,6,36,56,0,132,AUS
2020-12-01,0,0,1,5,405,5,BEL
2020-12-01,6,0,0,1,0,7,BEN
2020-12-01,0,0,1,0,0,0,BES
2020-12-01,3,3,0,0,0,3,BGD
2020-12-01,1,0,0,0,0,1,BGR
2020-12-01,8,0,1,0,0,8,BHR
2020-12-01,0,0,3,5,0,5,BHS
2020-12-01,136,20,11,48,0,184,BRA
2020-12-01,132,4,0,0,0,132,BRN
2020-12-01,0,0,9,23,0,23,CAN
2020-12-01,0,0,2,0,0,0,CHL
2020-12-01,316,66,149,466,3216,782,CHN
2020-12-01,11,1,1,0,0,11,CIV
2020-12-01,75,0,0,0,0,75,CMR
2020-12-01,50,0,0,0,0,50,COD
2020-12-01,76,0,0,0,0,76,COG
2020-12-01,5,0,3,4,0,9,COL
2020-12-01,3,0,5,3,0,6,CUB
2020-12-01,0,0,1,0,0,0,CYP
2020-12-01,21,17,2,29,1502,50,DEU
2020-12-01,2,0,1,0,0,2,DJI
2020-12-01,18,3,1,22,583,40,DNK
2020-12-01,0,0,1,0,0,0,DOM
2020-12-01,0,0,5,0,0,0,DZA
2020-12-01,11,1,2,1,0,12,ECU
2020-12-01,185,7,0,5,0,190,EGY
2020-12-01,0,0,3,1,0,1,ERI
2020-12-01,0,0,0,1,0,1,ESH
2020-12-01,3,9,0,6,0,9,ESP
2020-12-01,0,0,0,2,0,2,EST
2020-12-01,0,0,0,52,6,52,FIN
2020-12-01,0,0,3,20,0,20,FRA
2020-12-01,125,0,1,0,0,125,GAB
2020-12-01,151,15,3,19,2519,170,GBR
2020-12-01,1,0,0,0,0,1,GEO
2020-12-01,3,0,7,2,0,5,GHA
2020-12-01,0,0,4,2,0,2,GIN
2020-12-01,0,0,3,9,0,9,GNB
2020-12-01,13,0,0,0,0,13,GNQ
2020-12-01,5,0,0,3,0,8,GRC
2020-12-01,0,0,1,0,0,0,GUF
2020-12-01,0,0,0,1,0,1,GUY
2020-12-01,15,0,0,3,0,18,HRV
2020-12-01,467,68,73,210,0,677,IDN
2020-12-01,193,2,36,29,0,222,IND
2020-12-01,3,0,1,4,7,7,IRL
2020-12-01,168,4,0,2,0,170,IRN
2020-12-01,1,1,0,7,0,8,IRQ
2020-12-01,0,0,0,3,0,3,ISL
2020-12-01,4,0,1,0,0,4,ISR
2020-12-01,104,8,3,5,0,109,ITA
2020-12-01,0,0,1,1,0,1,JAM
2020-12-01,0,0,0,1,0,1,JEY
2020-12-01,18,14,43,45,0,63,JPN
2020-12-01,0,0,4,0,0,0,KEN
2020-12-01,3,0,1,6,0,9,KHM
2020-12-01,6,0,66,67,12,73,KOR
2020-12-01,31,4,0,52,0,83,KWT
2020-12-01,0,0,1,0,0,0,LBN
2020-12-01,0,0,10,1,0,1,LBR
2020-12-01,9,0,1,0,0,9,LBY
2020-12-01,0,0,5,3,0,3,LKA
2020-12-01,1,0,0,0,0,1,LTU
2020-12-01,0,0,1,1,0,1,LVA
2020-12-01,0,0,1,0,0,0,MDG
2020-12-01,208,3,14,6,0,214,MEX
2020-12-01,4,3,16,11,0,15,MMR
2020-12-01,1,0,0,3,0,4,MOZ
2020-12-01,0,0,1,0,0,0,MRT
2020-12-01,342,76,73,90,0,432,MYS
2020-12-01,11,0,0,0,0,11,NAM
2020-12-01,428,3,3,1,0,429,NGA
2020-12-01,0,0,2,1,0,1,NIC
2020-12-01,115,13,1,8,464,123,NLD
2020-12-01,14,0,0,6,1,20,NOR
2020-12-01,8,0,1,5,0,13,NZL
2020-12-01,17,0,16,6,0,23,None
2020-12-01,8,0,2,2,0,10,OMN
2020-12-01,0,0,1,1,0,1,PAK
2020-12-01,0,0,5,7,0,7,PAN
2020-12-01,94,1,5,0,0,94,PER
2020-12-01,7,0,15,49,0,56,PHL
2020-12-01,2,0,1,2,0,4,PNG
2020-12-01,8,3,0,6,3,14,POL
2020-12-01,0,0,4,5,0,5,PRK
2020-12-01,0,0,1,1,0,1,PRT
2020-12-01,179,0,3,2,0,181,QAT
2020-12-01,8,1,0,0,0,8,ROU
2020-12-01,6,1,5,5,0,11,RUS
2020-12-01,734,28,8,2,0,736,SAU
2020-12-01,1,0,2,0,0,1,SDN
2020-12-01,2,0,0,0,0,2,SEN
2020-12-01,0,0,0,29,0,29,SGP
2020-12-01,0,0,1,0,0,0,SLB
2020-12-01,0,0,1,4,0,4,SLE
2020-12-01,0,0,0,1,0,1,SLV
2020-12-01,0,0,1,1,0,1,SOM
2020-12-01,1,0,0,0,0,1,SUR
2020-12-01,0,0,1,41,65,41,SWE
2020-12-01,4,0,0,0,0,4,TGO
2020-12-01,411,1,26,160,0,571,THA
2020-12-01,3,0,0,0,0,3,TLS
2020-12-01,341,1,1,1,0,342,TTO
2020-12-01,13,14,1,1,0,14,TUN
2020-12-01,5,0,14,47,0,52,TUR
2020-12-01,7,10,2,0,28,7,TWN
2020-12-01,1,1,0,0,0,1,TZA
2020-12-01,13,4,3,15,0,28,UKR
2020-12-01,0,0,1,0,0,0,URY
2020-12-01,2160,44,2,653,7,2813,USA
2020-12-01,12,3,3,6,0,18,VEN
2020-12-01,45,2,19,285,96,330,VNM
2020-12-01,0,0,1,0,0,0,VUT
2020-12-01,4,0,9,4,0,8,YEM
2020-12-01,1,0,4,0,0,1,ZAF
2021-01-01,2,0,1,0,0,2,ABW
2021-01-01,246,2,1,0,0,246,AGO
2021-01-01,518,1,1,9,0,527,ARE
2021-01-01,0,0,1,0,0,0,ASM
2021-01-01,0,0,1,0,0,0,ATG
2021-01-01,75,5,37,53,0,128,AUS
2021-01-01,0,0,1,5,405,5,BEL
2021-01-01,6,0,0,1,0,7,BEN
2021-01-01,0,0,1,0,0,0,BES
2021-01-01,3,4,0,0,0,3,BGD
2021-01-01,1,0,0,0,0,1,BGR
2021-01-01,8,0,1,0,0,8,BHR
2021-01-01,0,0,3,4,0,4,BHS
2021-01-01,139,19,11,49,0,188,BRA
2021-01-01,133,4,0,0,0,133,BRN
2021-01-01,0,0,8,22,0,22,CAN
2021-01-01,0,0,1,0,0,0,CHL
2021-01-01,313,64,151,465,3319,778,CHN
2021-01-01,11,1,1,0,0,11,CIV
2021-01-01,75,0,0,0,0,75,CMR
2021-01-01,51,0,0,0,0,51,COD
2021-01-01,75,0,0,0,0,75,COG
2021-01-01,5,0,3,4,0,9,COL
2021-01-01,3,0,5,1,0,4,CUB
2021-01-01,0,0,1,0,0,0,CYP
2021-01-01,20,18,2,29,1501,49,DEU
2021-01-01,1,0,1,0,0,1,DJI
2021-01-01,19,3,1,22,583,41,DNK
2021-01-01,0,0,2,0,0,0,DOM
2021-01-01,0,0,5,1,0,1,DZA
2021-01-01,9,0,2,0,0,9,ECU
2021-01-01,184,5,0,6,0,190,EGY
2021-01-01,0,0,3,1,0,1,ERI
2021-01-01,0,0,0,1,0,1,ESH
2021-01-01,3,8,0,6,0,9,ESP
2021-01-01,0,0,0,1,0,1,EST
2021-01-01,0,0,0,49,5,49,FIN
2021-01-01,0,0,3,18,0,18,FRA
2021-01-01,124,0,1,0,0,124,GAB
2021-01-01,153,15,3,21,2524,174,GBR
2021-01-01,1,0,0,1,0,2,GEO
2021-01-01,3,0,5,2,0,5,GHA
2021-01-01,0,0,5,2,0,2,GIN
2021-01-01,0,0,3,10,0,10,GNB
2021-01-01,13,0,0,0,0,13,GNQ
2021-01-01,5,0,0,3,0,8,GRC
2021-01-01,0,0,1,0,0,0,GUF
2021-01-01,0,0,0,1,0,1,GUY
2021-01-01,15,0,0,3,0,18,HRV
2021-01-01,467,76,74,215,0,682,IDN
2021-01-01,191,1,34,24,0,215,IND
2021-01-01,3,0,1,3,7,6,IRL
2021-01-01,167,4,1,2,0,169,IRN
2021-01-01,1,1,0,8,0,9,IRQ
2021-01-01,0,0,0,3,0,3,ISL
2021-01-01,4,0,1,0,0,4,ISR
2021-01-01,103,7,3,5,0,108,ITA
2021-01-01,0,0,1,1,0,1,JAM
2021-01-01,0,0,0,1,0,1,JEY
2021-01-01,18,14,45,40,0,58,JPN
2021-01-01,0,0,4,0,0,0,KEN
2021-01-01,3,0,1,8,0,11,KHM
2021-01-01,6,0,69,73,12,79,KOR
2021-01-01,32,4,0,52,0,84,KWT
2021-01-01,0,0,1,0,0,0,LBN
2021-01-01,0,0,10,1,0,1,LBR
2021-01-01,9,0,1,0,0,9,LBY
2021-01-01,0,0,5,3,0,3,LKA
2021-01-01,1,0,0,0,0,1,LTU
2021-01-01,0,0,1,1,0,1,LVA
2021-01-01,0,0,2,0,0,0,MDG
2021-01-01,213,3,14,6,0,219,MEX
2021-01-01,1,0,0,0,0,1,MLT
2021-01-01,4,2,17,11,0,15,MMR
2021-01-01,1,0,0,3,0,4,MOZ
2021-01-01,0,0,1,0,0,0,MRT
2021-01-01,339,83,70,91,0,430,MYS
2021-01-01,10,0,0,0,0,10,NAM
2021-01-01,434,3,3,1,0,435,NGA
2021-01-01,0,0,2,1,0,1,NIC
2021-01-01,112,12,1,8,464,120,NLD
2021-01-01,13,0,0,6,1,19,NOR
2021-01-01,8,0,1,6,0,14,NZL
2021-01-01,18,0,16,7,0,25,None
2021-01-01,8,0,3,2,0,10,OMN
2021-01-01,0,0,1,1,0,1,PAK
2021-01-01,0,0,5,7,0,7,PAN
2021-01-01,92,1,4,1,0,93,PER
2021-01-01,8,0,15,44,0,52,PHL
2021-01-01,2,0,1,3,0,5,PNG
2021-01-01,8,3,0,6,3,14,POL
2021-01-01,0,0,4,5,0,5,PRK
2021-01-01,0,0,1,1,0,1,PRT
2021-01-01,177,0,4,2,0,179,QAT
2021-01-01,8,0,0,0,0,8,ROU
2021-01-01,6,1,3,5,0,11,RUS
2021-01-01,729,29,8,1,0,730,SAU
2021-01-01,1,0,2,0,0,1,SDN
2021-01-01,2,0,0,0,0,2,SEN
2021-01-01,0,0,0,32,0,32,SGP
2021-01-01,0,0,1,0,0,0,SLB
2021-01-01,0,0,1,4,0,4,SLE
2021-01-01,0,0,0,1,0,1,SLV
2021-01-01,0,0,1,1,0,1,SOM
2021-01-01,1,0,0,0,0,1,SUR
2021-01-01,0,0,1,43,65,43,SWE
2021-01-01,4,0,0,0,0,4,TGO
2021-01-01,410,1,27,136,0,546,THA
2021-01-01,3,0,0,0,0,3,TLS
2021-01-01,336,1,0,1,0,337,TTO
2021-01-01,14,14,1,1,0,15,TUN
2021-01-01,5,1,12,45,0,50,TUR
2021-01-01,7,10,2,0,29,7,TWN
2021-01-01,1,1,0,0,0,1,TZA
2021-01-01,13,4,3,13,0,26,UKR
2021-01-01,0,0,1,0,0,0,URY
2021-01-01,2166,48,2,675,7,2841,USA
2021-01-01,12,4,3,7,0,19,VEN
2021-01-01,44,2,20,293,96,337,VNM
2021-01-01,0,0,1,0,0,0,VUT
2021-01-01,2,0,10,5,0,7,YEM
2021-01-01,1,0,3,0,0,1,ZAF
2021-02-01,2,0,1,0,0,2,ABW
2021-02-01,249,1,1,0,0,249,AGO
2021-02-01,516,1,1,9,0,525,ARE
2021-02-01,0,0,1,0,0,0,ASM
2021-02-01,0,0,1,0,0,0,ATG
2021-02-01,74,5,40,58,0,132,AUS
2021-02-01,0,0,1,5,405,5,BEL
2021-02-01,6,0,0,1,0,7,BEN
2021-02-01,0,0,1,0,0,0,BES
2021-02-01,3,4,0,0,0,3,BGD
2021-02-01,1,0,0,0,0,1,BGR
2021-02-01,7,0,1,0,0,7,BHR
2021-02-01,0,0,3,4,0,4,BHS
2021-02-01,138,19,12,48,0,186,BRA
2021-02-01,132,4,0,0,0,132,BRN
2021-02-01,0,0,8,22,0,22,CAN
2021-02-01,0,0,1,0,0,0,CHL
2021-02-01,316,69,150,478,3479,794,CHN
2021-02-01,11,1,1,0,0,11,CIV
2021-02-01,75,0,0,0,0,75,CMR
2021-02-01,51,0,0,0,0,51,COD
2021-02-01,75,0,0,0,0,75,COG
2021-02-01,5,1,3,3,0,8,COL
2021-02-01,3,0,5,1,0,4,CUB
2021-02-01,0,0,1,0,0,0,CYP
2021-02-01,20,19,2,28,1501,48,DEU
2021-02-01,1,0,1,0,0,1,DJI
2021-02-01,20,2,1,21,583,41,DNK
2021-02-01,0,0,2,0,0,0,DOM
2021-02-01,0,0,4,1,0,1,DZA
2021-02-01,9,0,3,0,0,9,ECU
2021-02-01,186,3,0,6,0,192,EGY
2021-02-01,0,0,3,1,0,1,ERI
2021-02-01,3,8,0,6,0,9,ESP
2021-02-01,0,0,0,1,0,1,EST
2021-02-01,0,0,0,49,5,49,FIN
2021-02-01,0,0,0,1,0,1,FJI
2021-02-01,0,0,3,22,0,22,FRA
2021-02-01,124,0,1,0,0,124,GAB
2021-02-01,158,15,4,22,2547,180,GBR
2021-02-01,1,0,0,1,0,2,GEO
2021-02-01,0,0,0,3,0,3,GGY
2021-02-01,3,0,6,2,0,5,GHA
2021-02-01,0,0,5,2,0,2,GIN
2021-02-01,0,0,2,12,0,12,GNB
2021-02-01,13,0,0,0,0,13,GNQ
2021-02-01,4,0,0,2,0,6,GRC
2021-02-01,0,0,0,1,0,1,GUY
2021-02-01,15,0,0,3,0,18,HRV
2021-02-01,469,73,77,209,0,678,IDN
2021-02-01,194,2,33,28,0,222,IND
2021-02-01,3,0,1,3,7,6,IRL
2021-02-01,168,5,1,2,0,170,IRN
2021-02-01,1,1,0,9,0,10,IRQ
2021-02-01,0,0,0,3,0,3,ISL
2021-02-01,4,0,1,0,0,4,ISR
2021-02-01,104,7,3,5,0,109,ITA
2021-02-01,0,0,1,1,0,1,JAM
2021-02-01,0,0,0,2,0,2,JEY
2021-02-01,19,15,48,40,0,59,JPN
2021-02-01,0,0,4,0,0,0,KEN
2021-02-01,3,0,1,8,0,11,KHM
2021-02-01,6,0,69,79,12,85,KOR
2021-02-01,31,4,0,53,0,84,KWT
2021-02-01,0,0,1,0,0,0,LBN
2021-02-01,0,0,9,1,0,1,LBR
2021-02-01,10,0,1,0,0,10,LBY
2021-02-01,0,0,5,4,0,4,LKA
2021-02-01,1,0,0,0,0,1,LTU
2021-02-01,0,0,1,0,0,0,LVA
2021-02-01,0,0,2,0,0,0,MDG
2021-02-01,210,4,14,5,0,215,MEX
2021-02-01,1,0,0,0,0,1,MLT
2021-02-01,4,3,17,14,0,18,MMR
2021-02-01,1,1,1,3,0,4,MOZ
2021-02-01,0,0,1,0,0,0,MRT
2021-02-01,338,85,65,95,0,433,MYS
2021-02-01,11,0,0,0,0,11,NAM
2021-02-01,434,3,4,1,0,435,NGA
2021-02-01,0,0,2,1,0,1,NIC
2021-02-01,111,11,1,9,465,120,NLD
2021-02-01,13,0,0,7,1,20,NOR
2021-02-01,8,0,1,6,0,14,NZL
2021-02-01,18,0,14,7,0,25,None
2021-02-01,8,0,3,2,0,10,OMN
2021-02-01,0,0,1,1,0,1,PAK
2021-02-01,0,0,5,5,0,5,PAN
2021-02-01,96,1,4,1,0,97,PER
2021-02-01,8,0,14,51,0,59,PHL
2021-02-01,2,0,1,4,0,6,PNG
2021-02-01,8,3,0,8,3,16,POL
2021-02-01,0,0,5,4,0,4,PRK
2021-02-01,0,0,1,1,0,1,PRT
2021-02-01,176,0,4,2,0,178,QAT
2021-02-01,8,0,0,0,0,8,ROU
2021-02-01,6,1,3,5,0,11,RUS
2021-02-01,725,28,9,1,0,726,SAU
2021-02-01,1,0,2,0,0,1,SDN
2021-02-01,4,0,0,0,0,4,SEN
2021-02-01,0,0,0,42,0,42,SGP
2021-02-01,0,0,1,0,0,0,SLB
2021-02-01,0,0,1,4,0,4,SLE
2021-02-01,0,0,0,1,0,1,SLV
2021-02-01,0,0,1,1,0,1,SOM
2021-02-01,1,0,0,0,0,1,SUR
2021-02-01,0,0,1,46,65,46,SWE
2021-02-01,2,0,0,0,0,2,TGO
2021-02-01,410,1,28,120,0,530,THA
2021-02-01,3,0,0,0,0,3,TLS
2021-02-01,325,1,0,1,0,326,TTO
2021-02-01,14,14,1,1,0,15,TUN
2021-02-01,5,1,13,45,0,50,TUR
2021-02-01,7,10,1,0,29,7,TWN
2021-02-01,1,1,0,0,0,1,TZA
2021-02-01,13,4,3,13,0,26,UKR
2021-02-01,0,0,1,0,0,0,URY
2021-02-01,2167,48,3,680,7,2847,USA
2021-02-01,10,4,3,7,0,17,VEN
2021-02-01,44,2,23,296,101,340,VNM
2021-02-01,0,0,1,0,0,0,VUT
2021-02-01,3,0,11,5,0,8,YEM
2021-02-01,1,0,4,0,0,1,ZAF
2021-03-01,2,0,1,0,0,2,ABW
2021-03-01,248,2,1,0,0,248,AGO
2021-03-01,515,1,1,9,0,524,ARE
2021-03-01,0,0,1,0,0,0,ASM
2021-03-01,0,0,1,0,0,0,ATG
2021-03-01,75,5,36,58,0,133,AUS
2021-03-01,0,0,1,5,405,5,BEL
2021-03-01,6,0,0,1,0,7,BEN
2021-03-01,0,0,1,0,0,0,BES
2021-03-01,3,5,0,0,0,3,BGD
2021-03-01,1,0,0,0,0,1,BGR
2021-03-01,7,0,1,0,0,7,BHR
2021-03-01,0,0,3,4,0,4,BHS
2021-03-01,137,16,12,48,0,185,BRA
2021-03-01,132,4,0,0,0,132,BRN
2021-03-01,0,0,7,27,0,27,CAN
2021-03-01,0,0,2,0,0,0,CHL
2021-03-01,317,64,149,487,3601,804,CHN
2021-03-01,11,1,1,0,0,11,CIV
2021-03-01,75,0,0,0,0,75,CMR
2021-03-01,52,0,0,0,0,52,COD
2021-03-01,76,0,0,0,0,76,COG
2021-03-01,5,1,3,3,0,8,COL
2021-03-01,3,0,5,1,0,4,CUB
2021-03-01,0,0,1,0,0,0,CYP
2021-03-01,21,18,2,29,1501,50,DEU
2021-03-01,0,0,1,0,0,0,DJI
2021-03-01,18,2,1,19,584,37,DNK
2021-03-01,0,0,2,0,0,0,DOM
2021-03-01,0,0,4,1,0,1,DZA
2021-03-01,12,1,3,0,0,12,ECU
2021-03-01,186,3,0,6,0,192,EGY
2021-03-01,0,0,3,2,0,2,ERI
2021-03-01,3,8,0,7,0,10,ESP
2021-03-01,0,0,0,1,0,1,EST
2021-03-01,0,0,0,50,6,50,FIN
2021-03-01,0,0,0,1,0,1,FJI
2021-03-01,0,0,3,24,0,24,FRA
2021-03-01,123,0,1,0,0,123,GAB
2021-03-01,159,17,4,17,2550,176,GBR
2021-03-01,1,0,0,1,0,2,GEO
2021-03-01,0,0,0,3,0,3,GGY
2021-03-01,3,0,5,1,0,4,GHA
2021-03-01,0,0,4,2,0,2,GIN
2021-03-01,0,0,2,12,0,12,GNB
2021-03-01,14,0,0,0,0,14,GNQ
2021-03-01,4,0,0,2,0,6,GRC
2021-03-01,0,0,0,1,0,1,GUY
2021-03-01,15,0,0,3,0,18,HRV
2021-03-01,594,86,75,216,0,810,IDN
2021-03-01,192,2,34,33,0,225,IND
2021-03-01,3,0,1,3,7,6,IRL
2021-03-01,166,4,1,3,0,169,IRN
2021-03-01,1,1,0,10,0,11,IRQ
2021-03-01,0,0,0,3,0,3,ISL
2021-03-01,4,0,1,0,0,4,ISR
2021-03-01,104,8,4,6,0,110,ITA
2021-03-01,0,0,1,1,0,1,JAM
2021-03-01,0,0,0,2,0,2,JEY
2021-03-01,19,14,47,38,0,57,JPN
2021-03-01,0,0,4,0,0,0,KEN
2021-03-01,3,0,1,7,0,10,KHM
2021-03-01,6,0,70,76,12,82,KOR
2021-03-01,31,2,0,44,0,75,KWT
2021-03-01,0,0,8,1,0,1,LBR
2021-03-01,10,0,1,0,0,10,LBY
2021-03-01,0,0,5,4,0,4,LKA
2021-03-01,1,0,0,0,0,1,LTU
2021-03-01,0,0,1,0,0,0,LVA
2021-03-01,0,0,2,0,0,0,MDG
2021-03-01,211,4,12,5,0,216,MEX
2021-03-01,1,0,0,0,0,1,MLT
2021-03-01,5,6,17,14,0,19,MMR
2021-03-01,1,1,1,3,0,4,MOZ
2021-03-01,0,0,1,0,0,0,MRT
2021-03-01,338,80,58,90,0,428,MYS
2021-03-01,10,0,0,0,0,10,NAM
2021-03-01,433,3,4,1,0,434,NGA
2021-03-01,0,0,2,1,0,1,NIC
2021-03-01,116,12,1,9,465,125,NLD
2021-03-01,14,0,0,9,1,23,NOR
2021-03-01,8,0,1,6,0,14,NZL
2021-03-01,18,0,14,6,0,24,None
2021-03-01,9,0,2,2,0,11,OMN
2021-03-01,0,0,1,1,0,1,PAK
2021-03-01,1,0,5,6,0,7,PAN
2021-03-01,98,2,3,1,0,99,PER
2021-03-01,8,0,16,55,0,63,PHL
2021-03-01,2,0,1,4,0,6,PNG
2021-03-01,8,3,0,8,3,16,POL
2021-03-01,0,0,4,4,0,4,PRK
2021-03-01,0,0,1,0,0,0,PRT
2021-03-01,175,0,4,2,0,177,QAT
2021-03-01,8,0,0,0,0,8,ROU
2021-03-01,7,1,3,6,0,13,RUS
2021-03-01,723,28,10,1,0,724,SAU
2021-03-01,1,0,2,0,0,1,SDN
2021-03-01,4,0,0,0,0,4,SEN
2021-03-01,1,0,0,41,0,42,SGP
2021-03-01,0,0,1,0,0,0,SLB
2021-03-01,0,0,0,2,0,2,SLE
2021-03-01,0,0,0,1,0,1,SLV
2021-03-01,0,0,1,1,0,1,SOM
2021-03-01,2,0,0,1,0,3,SUR
2021-03-01,0,0,1,47,65,47,SWE
2021-03-01,2,0,0,0,0,2,TGO
2021-03-01,409,1,29,110,0,519,THA
2021-03-01,3,0,0,0,0,3,TLS
2021-03-01,325,1,0,1,0,326,TTO
2021-03-01,14,14,1,1,0,15,TUN
2021-03-01,5,1,14,45,0,50,TUR
2021-03-01,7,8,3,0,29,7,TWN
2021-03-01,1,1,0,0,0,1,TZA
2021-03-01,13,4,2,12,0,25,UKR
2021-03-01,0,0,1,0,0,0,URY
2021-03-01,2162,45,4,698,7,2860,USA
2021-03-01,11,4,3,8,0,19,VEN
2021-03-01,43,2,24,287,108,330,VNM
2021-03-01,0,0,1,0,0,0,VUT
2021-03-01,3,0,11,5,0,8,YEM
2021-03-01,1,0,4,0,0,1,ZAF
2021-04-01,2,0,1,0,0,2,ABW
2021-04-01,249,2,1,0,0,249,AGO
2021-04-01,519,1,1,11,0,530,ARE
2021-04-01,0,0,1,0,0,0,ASM
2021-04-01,0,0,1,0,0,0,ATG
2021-04-01,77,5,33,58,0,135,AUS
2021-04-01,0,0,1,5,405,5,BEL
